Date,FltDates,CumValue,ReValue
1962-01-02,-37.99452054794521,0.05361913686532177,0.007676556300372613
1962-01-03,-37.99178082191781,0.05278563811747831,0.0075572257695552
1962-01-04,-37.989041095890414,0.05223004702594288,0.00747768278278781
1962-01-05,-37.986301369863014,0.051396548278099426,0.007358352251970396
1962-01-06,-37.983561643835614,0.05056310127358227,0.007239029129152827
1962-01-07,-37.98082191780822,0.05056310127358227,0.007239029129152827
1962-01-08,-37.97808219178082,0.05056310127358227,0.007239029129152827
1962-01-09,-37.97534246575343,0.05111873835918551,0.0073185787008089665
1962-01-10,-37.97260273972603,0.05223004702594288,0.00747768278278781
1962-01-11,-37.96986301369863,0.051952231357770495,0.007437908408515287
1962-01-12,-37.967123287671235,0.051396548278099426,0.007358352251970396
1962-01-13,-37.964383561643835,0.051396548278099426,0.007358352251970396
1962-01-14,-37.961643835616435,0.051396548278099426,0.007358352251970396
1962-01-15,-37.95890410958904,0.051396548278099426,0.007358352251970396
1962-01-16,-37.95616438356164,0.05111873835918551,0.0073185787008089665
1962-01-17,-37.95342465753425,0.051396548278099426,0.007358352251970396
1962-01-18,-37.95068493150685,0.05097984202361628,0.007298693159894893
1962-01-19,-37.94794520547945,0.051535484858478,0.007378243554662127
1962-01-20,-37.945205479452056,0.05097984202361628,0.007298693159894893
1962-01-21,-37.942465753424656,0.05097984202361628,0.007298693159894893
1962-01-22,-37.93972602739726,0.05097984202361628,0.007298693159894893
1962-01-23,-37.93698630136986,0.05056310127358227,0.007239029129152827
1962-01-24,-37.93424657534246,0.05042416469320368,0.007219137826461096
1962-01-25,-37.93150684931507,0.050285262608375965,0.007199251462435928
1962-01-26,-37.92876712328767,0.05014638352058216,0.007179368390855135
1962-01-27,-37.92602739726028,0.050840911192496174,0.0072788026803142555
1962-01-28,-37.92328767123288,0.050840911192496174,0.0072788026803142555
1962-01-29,-37.92054794520548,0.050840911192496174,0.0072788026803142555
1962-01-30,-37.917808219178085,0.05056310127358227,0.007239029129152827
1962-01-31,-37.915068493150685,0.05167438119404724,0.0073981290955762
1962-02-01,-37.912328767123284,0.05209108169927191,0.007457787364540611
1962-02-02,-37.90958904109589,0.05459144570985729,0.007815760025437695
1962-02-03,-37.90684931506849,0.056952936381907356,0.00815385043786508
1962-02-04,-37.9041095890411,0.056952936381907356,0.00815385043786508
1962-02-05,-37.9013698630137,0.056952936381907356,0.00815385043786508
1962-02-06,-37.8986301369863,0.059453340637302086,0.00851182886053982
1962-02-07,-37.895890410958906,0.06000894897661295,0.008591374316640492
1962-02-08,-37.893150684931506,0.05931436381211416,0.008491931796070435
1962-02-09,-37.89041095890411,0.059175467476544924,0.00847204625515636
1962-02-10,-37.88767123287671,0.05861988213426798,0.008392504091500063
1962-02-11,-37.88493150684931,0.05861988213426798,0.008392504091500063
1962-02-12,-37.88219178082192,0.05861988213426798,0.008392504091500063
1962-02-13,-37.87945205479452,0.058649992623587804,0.008396814956612944
1962-02-14,-37.87671232876713,0.05697913162620369,0.008155761282484596
1962-02-15,-37.87397260273973,0.05697913162620369,0.008155761282484596
1962-02-16,-37.87123287671233,0.0567006375455309,0.008115583181808194
1962-02-17,-37.868493150684934,0.05628288492600477,0.008055314371912474
1962-02-18,-37.865753424657534,0.05628288492600477,0.008055314371912474
1962-02-19,-37.863013698630134,0.05628288492600477,0.008055314371912474
1962-02-20,-37.86027397260274,0.055308241882527184,0.00791470346115345
1962-02-21,-37.85753424657534,0.053915851968781944,0.007713824569939269
1962-02-22,-37.85479452054795,0.05335886955669485,0.007633469198027023
1962-02-23,-37.85205479452055,0.05335886955669485,0.007633469198027023
1962-02-24,-37.84931506849315,0.054472811383835126,0.0077941766240892775
1962-02-25,-37.846575342465755,0.054472811383835126,0.0077941766240892775
1962-02-26,-37.843835616438355,0.054472811383835126,0.0077941766240892775
1962-02-27,-37.84109589041096,0.055169000591449274,0.00789461524025581
1962-02-28,-37.83835616438356,0.054472811383835126,0.0077941766240892775
1962-03-01,-37.83561643835616,0.05461203542713761,0.007814262356665241
1962-03-02,-37.83287671232877,0.05433352984794787,0.007774082597107723
1962-03-03,-37.83013698630137,0.054472811383835126,0.0077941766240892775
1962-03-04,-37.827397260273976,0.054472811383835126,0.0077941766240892775
1962-03-05,-37.824657534246576,0.054472811383835126,0.0077941766240892775
1962-03-06,-37.821917808219176,0.055169000591449274,0.00789461524025581
1962-03-07,-37.81917808219178,0.055308241882527184,0.00791470346115345
1962-03-08,-37.81643835616438,0.05558670721690758,0.007954877414627057
1962-03-09,-37.81369863013698,0.055308241882527184,0.00791470346115345
1962-03-10,-37.81095890410959,0.05586517255128798,0.007995051368100666
1962-03-11,-37.80821917808219,0.05586517255128798,0.007995051368100666
1962-03-12,-37.8054794520548,0.05586517255128798,0.007995051368100666
1962-03-13,-37.8027397260274,0.057675343830851745,0.008256203216413363
1962-03-14,-37.8,0.058649992623587804,0.008396814956612944
1962-03-15,-37.797260273972604,0.05906772224608003,0.008457080448746428
1962-03-16,-37.794520547945204,0.057675343830851745,0.008256203216413363
1962-03-17,-37.79178082191781,0.05753609104125687,0.008236113336634604
1962-03-18,-37.78904109589041,0.05753609104125687,0.008236113336634604
1962-03-19,-37.78630136986301,0.05753609104125687,0.008236113336634604
1962-03-20,-37.78356164383562,0.05753609104125687,0.008236113336634604
1962-03-21,-37.78082191780822,0.057257573963550176,0.008195931918195965
1962-03-22,-37.778082191780825,0.057118401663573994,0.008175853650585032
1962-03-23,-37.775342465753425,0.056561402003711465,0.00809549579035111
