Date,FltDates,CumValue,ReValue
2001-08-27,1.654794520547945,4.5141704350634795,2.890388363327951
2001-08-28,1.6575342465753424,4.680517257869835,2.996898945467569
2001-08-29,1.6602739726027398,4.6195649381634185,2.9578716472891844
2001-08-30,1.6630136986301371,4.7109911249033125,3.016411126482048
2001-08-31,1.6657534246575343,4.699563252804278,3.009093948496015
2001-09-01,1.6684931506849314,4.697024184235106,3.0074682025585058
2001-09-02,1.6712328767123288,4.697024184235106,3.0074682025585058
2001-09-03,1.6739726027397261,4.697024184235106,3.0074682025585058
2001-09-04,1.6767123287671233,4.7567071989389085,3.045682774575607
2001-09-05,1.6794520547945204,4.75416767180579,3.044056735023155
2001-09-06,1.6821917808219178,4.6602010408048855,2.9838906290479548
2001-09-07,1.6849315068493151,4.530677361428751,2.9009576204188874
2001-09-08,1.6876712328767123,4.6602010408048855,2.9838906290479548
2001-09-09,1.6904109589041096,4.6602010408048855,2.9838906290479548
2001-09-10,1.6931506849315068,4.6602010408048855,2.9838906290479548
2001-09-11,1.6958904109589041,4.608137066064384,2.9505544693031514
2001-09-12,1.6986301369863015,4.568775312628937,2.925351443470034
2001-09-13,1.7013698630136986,4.557348357657795,2.918034852713886
2001-09-14,1.7041095890410958,4.609407746758836,2.951368076309263
2001-09-15,1.7068493150684931,4.550993119929754,2.9139656432235594
2001-09-16,1.7095890410958905,4.550993119929754,2.9139656432235594
2001-09-17,1.7123287671232876,4.550993119929754,2.9139656432235594
2001-09-18,1.7150684931506848,4.603058470362093,2.9473026838131906
2001-09-19,1.7178082191780821,4.688135839269191,3.0017770641249246
2001-09-20,1.7205479452054795,4.648768583066391,2.976570514912495
2001-09-21,1.7232876712328768,4.578933421161412,2.931855601679841
2001-09-22,1.726027397260274,4.577663657594853,2.931042581903615
2001-09-23,1.7287671232876711,4.577663657594853,2.931042581903615
2001-09-24,1.7315068493150685,4.577663657594853,2.931042581903615
2001-09-25,1.7342465753424658,4.600518484665028,2.945676350645796
2001-09-26,1.736986301369863,4.581472489730585,2.93348134761735
2001-09-27,1.7397260273972601,4.6602010408048855,2.9838906290479548
2001-09-28,1.7424657534246575,4.7097213613367535,3.015598106705822
2001-09-29,1.7452054794520548,4.7097213613367535,3.015598106705822
2001-09-30,1.7479452054794522,4.7097213613367535,3.015598106705822
2001-10-01,1.7506849315068493,4.7097213613367535,3.015598106705822
2001-10-02,1.7534246575342465,4.7097213613367535,3.015598106705822
2001-10-03,1.7561643835616438,4.7097213613367535,3.015598106705822
2001-10-04,1.7589041095890412,4.7097213613367535,3.015598106705822
2001-10-05,1.7616438356164383,4.7097213613367535,3.015598106705822
2001-10-06,1.7643835616438355,4.644959292366713,2.974131455583817
2001-10-07,1.7671232876712328,4.644959292366713,2.974131455583817
2001-10-08,1.7698630136986302,4.644959292366713,2.974131455583817
2001-10-09,1.7726027397260276,4.736385479106607,3.032670934776681
2001-10-10,1.7753424657534247,4.584011558299757,2.9351070935548593
2001-10-11,1.7780821917808218,4.539565706394666,2.906648758852469
2001-10-12,1.7808219178082192,4.571316215453894,2.9269783638673137
2001-10-13,1.7835616438356166,4.482426804463443,2.870063162537246
2001-10-14,1.7863013698630137,4.482426804463443,2.870063162537246
2001-10-15,1.7890410958904108,4.482426804463443,2.870063162537246
2001-10-16,1.7917808219178082,4.4189358747518,2.829410412036295
2001-10-17,1.7945205479452055,4.342745933682726,2.780626582928257
2001-10-18,1.7972602739726027,4.32242925805383,2.7676179728937
2001-10-19,1.8,4.253858815512004,2.7237128496729026
2001-10-20,1.8027397260273972,4.163702850902616,2.665986683871208
2001-10-21,1.8054794520547945,4.163702850902616,2.665986683871208
2001-10-22,1.808219178082192,4.163702850902616,2.665986683871208
2001-10-23,1.810958904109589,4.580202267600079,2.9326680342261815
2001-10-24,1.8136986301369862,4.553533105626819,2.915591976390954
2001-10-25,1.8164383561643835,4.4290935247203285,2.8359142766311596
2001-10-26,1.819178082191781,4.444329311827202,2.8456696331010423
2001-10-27,1.821917808219178,4.482426804463443,2.870063162537246
2001-10-28,1.8246575342465754,4.482426804463443,2.870063162537246
2001-10-29,1.8273972602739725,4.482426804463443,2.870063162537246
2001-10-30,1.83013698630137,4.444329311827202,2.8456696331010423
2001-10-31,1.8328767123287673,4.450678588223945,2.8497350255971146
2001-11-01,1.8356164383561644,4.516710420760544,2.8920146964953455
2001-11-02,1.8383561643835615,4.490046302990691,2.8749418684244867
2001-11-03,1.841095890410959,4.431632134725555,2.837539728953726
2001-11-04,1.8438356164383563,4.431632134725555,2.837539728953726
2001-11-05,1.8465753424657534,4.431632134725555,2.837539728953726
2001-11-06,1.8493150684931505,4.463382185220837,2.857869040353628
2001-11-07,1.8520547945205479,4.298305125981041,2.752171477990236
2001-11-08,1.8547945205479452,4.279259589610543,2.7399767685767324
2001-11-09,1.8575342465753426,4.336397115849929,2.7765614840471273
2001-11-10,1.8602739726027397,4.266562871072842,2.731847158044359
2001-11-11,1.8630136986301369,4.266562871072842,2.731847158044359
2001-11-12,1.8657534246575342,4.266562871072842,2.731847158044359
2001-11-13,1.8684931506849316,4.271641008211187,2.7350986499193772
2001-11-14,1.8712328767123287,4.272910771777746,2.735911669695603
2001-11-15,1.8739726027397259,4.276719603913478,2.738350435409338
2001-11-16,1.8767123287671232,4.328779451578465,2.7716839526196573
2001-11-17,1.8794520547945206,4.450678588223945,2.8497350255971146
2001-11-18,1.882191780821918,4.450678588223945,2.8497350255971146
2001-11-19,1.884931506849315,4.450678588223945,2.8497350255971146
