Date,FltDates,CumValue,ReValue
2018-01-29,18.07945205479452,1.0,1.0
2018-01-30,18.08219178082192,0.998,0.998
2018-01-31,18.084931506849315,0.998,0.998
2018-02-01,18.087671232876712,0.998,0.998
2018-02-02,18.09041095890411,0.998,0.998
2018-02-03,18.09315068493151,0.99,0.99
2018-02-04,18.095890410958905,0.99,0.99
2018-02-05,18.0986301369863,0.99,0.99
2018-02-06,18.101369863013698,0.99,0.99
2018-02-07,18.104109589041094,0.99,0.99
2018-02-08,18.106849315068494,0.99,0.99
2018-02-09,18.10958904109589,0.99,0.99
2018-02-10,18.112328767123287,0.994,0.994
2018-02-11,18.115068493150684,0.994,0.994
2018-02-12,18.117808219178084,0.994,0.994
2018-02-13,18.12054794520548,0.994,0.994
2018-02-14,18.123287671232877,0.994,0.994
2018-02-15,18.126027397260273,0.996,0.996
2018-02-16,18.12876712328767,0.996,0.996
2018-02-17,18.13150684931507,0.996,0.996
2018-02-18,18.134246575342466,0.996,0.996
2018-02-19,18.136986301369863,0.996,0.996
2018-02-20,18.13972602739726,0.996,0.996
2018-02-21,18.14246575342466,0.996,0.996
2018-02-22,18.145205479452056,0.996,0.996
2018-02-23,18.147945205479452,0.996,0.996
2018-02-24,18.15068493150685,0.995,0.995
2018-02-25,18.153424657534245,0.995,0.995
2018-02-26,18.156164383561645,0.995,0.995
2018-02-27,18.15890410958904,0.995,0.995
2018-02-28,18.161643835616438,0.995,0.995
2018-03-01,18.164383561643834,0.995,0.995
2018-03-02,18.167123287671235,0.995,0.995
2018-03-03,18.16986301369863,0.996,0.996
2018-03-04,18.172602739726027,0.996,0.996
2018-03-05,18.175342465753424,0.996,0.996
2018-03-06,18.17808219178082,0.996,0.996
2018-03-07,18.18082191780822,0.996,0.996
2018-03-08,18.183561643835617,0.996,0.996
2018-03-09,18.186301369863013,0.996,0.996
2018-03-10,18.18904109589041,0.998,0.998
2018-03-11,18.19178082191781,0.998,0.998
2018-03-12,18.194520547945206,0.998,0.998
2018-03-13,18.197260273972603,0.998,0.998
2018-03-14,18.2,0.998,0.998
2018-03-15,18.202739726027396,0.998,0.998
2018-03-16,18.205479452054796,0.998,0.998
2018-03-17,18.208219178082192,0.997,0.997
2018-03-18,18.21095890410959,0.997,0.997
2018-03-19,18.213698630136985,0.997,0.997
2018-03-20,18.216438356164385,0.997,0.997
2018-03-21,18.21917808219178,0.997,0.997
2018-03-22,18.221917808219178,0.997,0.997
2018-03-23,18.224657534246575,0.997,0.997
2018-03-24,18.22739726027397,1.002,1.002
2018-03-25,18.23013698630137,1.002,1.002
2018-03-26,18.232876712328768,1.002,1.002
2018-03-27,18.235616438356164,1.002,1.002
2018-03-28,18.23835616438356,1.002,1.002
2018-03-29,18.24109589041096,1.002,1.002
2018-03-30,18.243835616438357,1.002,1.002
2018-03-31,18.246575342465754,1.001,1.001
2018-04-01,18.24931506849315,1.001,1.001
2018-04-02,18.252054794520546,1.001,1.001
2018-04-03,18.254794520547946,1.001,1.001
2018-04-04,18.257534246575343,1.001,1.001
2018-04-05,18.26027397260274,1.004,1.004
2018-04-06,18.263013698630136,1.004,1.004
2018-04-07,18.265753424657536,1.004,1.004
2018-04-08,18.268493150684932,1.004,1.004
2018-04-09,18.27123287671233,1.004,1.004
2018-04-10,18.273972602739725,1.004,1.004
2018-04-11,18.276712328767122,1.004,1.004
2018-04-12,18.279452054794522,1.004,1.004
2018-04-13,18.28219178082192,1.004,1.004
2018-04-14,18.284931506849315,1.007,1.007
2018-04-15,18.28767123287671,1.007,1.007
2018-04-16,18.29041095890411,1.007,1.007
2018-04-17,18.293150684931508,1.007,1.007
2018-04-18,18.295890410958904,1.007,1.007
2018-04-19,18.2986301369863,1.007,1.007
2018-04-20,18.301369863013697,1.007,1.007
2018-04-21,18.304109589041097,1.004,1.004
2018-04-22,18.306849315068494,1.004,1.004
2018-04-23,18.30958904109589,1.004,1.004
2018-04-24,18.312328767123287,1.004,1.004
2018-04-25,18.315068493150687,1.004,1.004
2018-04-26,18.317808219178083,1.004,1.004
2018-04-27,18.32054794520548,1.003,1.003
2018-04-28,18.323287671232876,1.003,1.003
2018-04-29,18.326027397260273,1.003,1.003
2018-04-30,18.328767123287673,1.003,1.003
2018-05-01,18.33150684931507,1.003,1.003
2018-05-02,18.334246575342465,1.003,1.003
2018-05-03,18.336986301369862,1.004,1.004
2018-05-04,18.339726027397262,1.003,1.003
2018-05-05,18.34246575342466,1.007,1.007
2018-05-06,18.345205479452055,1.007,1.007
2018-05-07,18.34794520547945,1.007,1.007
2018-05-08,18.350684931506848,1.009,1.009
2018-05-09,18.353424657534248,1.008,1.008
2018-05-10,18.356164383561644,1.008,1.008
2018-05-11,18.35890410958904,1.008,1.008
2018-05-12,18.361643835616437,1.01,1.01
2018-05-13,18.364383561643837,1.01,1.01
2018-05-14,18.367123287671234,1.01,1.01
2018-05-15,18.36986301369863,1.011,1.011
2018-05-16,18.372602739726027,1.009,1.009
2018-05-17,18.375342465753423,1.007,1.007
2018-05-18,18.378082191780823,1.01,1.01
2018-05-19,18.38082191780822,1.01,1.01
2018-05-20,18.383561643835616,1.01,1.01
2018-05-21,18.386301369863013,1.01,1.01
2018-05-22,18.389041095890413,1.01,1.01
2018-05-23,18.39178082191781,1.008,1.008
2018-05-24,18.394520547945206,1.005,1.005
2018-05-25,18.397260273972602,1.005,1.005
2018-05-26,18.4,1.006,1.006
2018-05-27,18.4027397260274,1.006,1.006
2018-05-28,18.405479452054795,1.006,1.006
2018-05-29,18.40821917808219,1.005,1.005
2018-05-30,18.410958904109588,1.0,1.0
2018-05-31,18.413698630136988,1.001,1.001
2018-06-01,18.416438356164385,0.997,0.997
2018-06-02,18.41917808219178,0.996,0.996
2018-06-03,18.421917808219177,0.996,0.996
