Date,FltDates,CumValue
1999-03-10,-0.810958904109589,42.656005469864404
1999-03-11,-0.8082191780821918,42.864824960105636
1999-03-12,-0.8054794520547945,41.820624862473316
1999-03-15,-0.7972602739726027,43.02146707236499
1999-03-16,-0.7945205479452055,43.386939672696954
1999-03-17,-0.7917808219178082,43.07368477572857
1999-03-18,-0.7890410958904109,43.90903972151312
1999-03-19,-0.7863013698630137,42.78651306883543
1999-03-22,-0.7780821917808219,42.26441668596306
1999-03-23,-0.7753424657534247,40.776424764840996
1999-03-24,-0.7726027397260273,42.159995943011076
1999-03-25,-0.7698630136986302,43.700198235609136
1999-03-26,-0.7671232876712328,43.230293894493805
1999-03-29,-0.7589041095890411,44.79661603660503
1999-03-30,-0.7561643835616438,44.483364805580436
1999-03-31,-0.7534246575342466,43.83072416429913
1999-04-01,-0.7506849315068493,44.74442399484799
1999-04-05,-0.7397260273972603,46.36294917654763
1999-04-06,-0.736986301369863,46.454308161771145
1999-04-07,-0.7342465753424657,45.97135306075871
1999-04-08,-0.7315068493150685,46.33684399080963
1999-04-09,-0.7287671232876712,46.62399736798381
1999-04-12,-0.7205479452054795,46.310720475352674
1999-04-13,-0.7178082191780821,45.684188685753156
1999-04-14,-0.715068493150685,44.1178812074171
1999-04-15,-0.7123287671232876,44.71829314750346
1999-04-16,-0.7095890410958905,43.41304485843496
1999-04-19,-0.7013698630136986,41.37682570709598
1999-04-20,-0.6986301369863014,42.316619725551476
1999-04-21,-0.6958904109589041,44.405049248366446
1999-04-22,-0.6931506849315068,45.60588412637053
1999-04-23,-0.6904109589041096,46.20630339834448
1999-04-26,-0.6821917808219178,47.27010529742899
1999-04-27,-0.6794520547945205,46.54567814482603
1999-04-28,-0.6767123287671233,44.953250816976805
1999-04-29,-0.673972602739726,44.58778188258864
1999-04-30,-0.6712328767123288,44.87494625759419
1999-05-03,-0.6630136986301369,44.63999225406463
1999-05-04,-0.6602739726027398,43.935159571026276
1999-05-05,-0.6575342465753424,45.26651304583278
1999-05-06,-0.6547945205479452,43.6219010081141
1999-05-07,-0.6520547945205479,44.24840713610708
1999-05-10,-0.6438356164383562,44.69219895959683
1999-05-11,-0.6410958904109589,45.397046306410346
1999-05-12,-0.6383561643835616,46.33684399080963
1999-05-13,-0.6356164383561644,45.47536186362434
1999-05-14,-0.6328767123287671,44.613894400214214
1999-05-17,-0.6246575342465753,45.41663711003117
1999-05-18,-0.6219178082191781,45.214306340300574
1999-05-19,-0.6191780821917808,45.840841795843886
1999-05-20,-0.6164383561643836,44.58125650264008
1999-05-21,-0.6136986301369862,44.17009157889309
1999-05-24,-0.6054794520547946,43.04757592404678
1999-05-25,-0.6027397260273972,41.63789589419492
1999-05-26,-0.6,42.799567494676324
1999-05-27,-0.5972602739726027,42.76041154904123
1999-05-28,-0.5945205479452055,43.46525522991095
1999-06-01,-0.5835616438356164,42.49935602571746
1999-06-02,-0.5808219178082192,43.21727246214704
1999-06-03,-0.5780821917808219,42.603791432444616
1999-06-04,-0.5753424657534247,43.90903972151312
1999-06-07,-0.5671232876712329,44.8227322201744
1999-06-08,-0.5643835616438356,43.700198235609136
1999-06-09,-0.5616438356164384,44.43116176599202
1999-06-10,-0.558904109589041,43.92209414735401
1999-06-11,-0.5561643835616439,43.256410078063176
1999-06-14,-0.547945205479452,42.44062027429291
1999-06-15,-0.5452054794520548,43.07368477572857
1999-06-16,-0.5424657534246575,45.286103849453596
1999-06-17,-0.5397260273972603,45.78862409248031
1999-06-18,-0.536986301369863,45.9974619124405
1999-06-21,-0.5287671232876712,47.3745150425496
1999-06-22,-0.526027397260274,45.94526253879588
1999-06-23,-0.5232876712328767,46.66968969139884
1999-06-24,-0.5205479452054795,45.74293176906529
1999-06-25,-0.5178082191780822,45.684188685753156
1999-06-28,-0.5095890410958904,46.767570390627114
1999-06-29,-0.5068493150684932,47.40716027201132
1999-06-30,-0.5041095890410958,48.13810547267525
1999-07-01,-0.5013698630136987,48.46442212737212
1999-07-02,-0.4986301369863013,49.07788116141179
1999-07-06,-0.4876712328767123,48.76462259849961
1999-07-07,-0.4849315068493151,48.84293448976981
1999-07-08,-0.4821917808219178,49.49556046727596
1999-07-09,-0.4794520547945206,49.991577326016866
1999-07-12,-0.4712328767123287,49.73051447080552
1999-07-13,-0.46849315068493147,49.49556046727596
1999-07-14,-0.4657534246575342,50.33748478433455
1999-07-15,-0.46301369863013697,50.800841749838575
1999-07-16,-0.4602739726027397,51.27072776123495
1999-07-19,-0.452054794520548,50.74863137836258
1999-07-20,-0.4493150684931507,48.79071678640623
1999-07-21,-0.4465753424657535,49.02568911965475
1999-07-22,-0.4438356164383561,47.779150920404255
1999-07-23,-0.44109589041095887,47.85094842955728
1999-07-26,-0.4328767123287671,46.676200407572225
1999-07-27,-0.4301369863013699,47.616012755746674
1999-07-28,-0.4273972602739726,48.54925206670328
1999-07-29,-0.4246575342465754,47.51157734901952
1999-07-30,-0.4219178082191781,47.27662334548996
1999-08-02,-0.41369863013698627,47.146104748687556
1999-08-03,-0.410958904109589,46.839360567892555
1999-08-04,-0.40821917808219177,45.99094019843574
1999-08-05,-0.4054794520547945,46.72188906504346
1999-08-06,-0.40273972602739727,46.21935049229779
1999-08-09,-0.3945205479452055,45.625474929991356
1999-08-10,-0.39178082191780816,45.214306340300574
1999-08-11,-0.3890410958904109,46.7023129251978
1999-08-12,-0.38630136986301367,46.154104024699855
1999-08-13,-0.3835616438356164,48.16421432435704
1999-08-16,-0.37534246575342467,48.54925206670328
1999-08-17,-0.3726027397260274,48.79071678640623
